lat,lng,crime_type,severity,timestamp,zone,source,status
22.92362,72.55633,Assault,5,2026-01-05T00:34:02Z,Navrangpura,FIR,Open
22.99005,72.57732,Theft,1,2026-02-03T13:10:40Z,SG Highway,Patrol,Under Investigation
23.06525,72.64953,Fraud,4,2025-07-14T04:12:01Z,SG Highway,FIR,Under Investigation
23.08152,72.52685,Vandalism,3,2026-06-01T08:18:38Z,Paldi,Manual,Open
22.99179,72.52323,Vandalism,1,2025-12-19T23:10:45Z,Paldi,Cyber,Under Investigation
22.96072,72.58465,Fraud,3,2025-05-21T19:42:25Z,Bapunagar,Patrol,Closed
22.9618,72.63857,Cyber,4,2026-03-28T01:46:27Z,Navrangpura,Manual,Open
22.97269,72.50145,Vandalism,1,2025-06-29T19:37:40Z,SG Highway,Cyber,Open
22.90891,72.51151,Assault,5,2025-07-19T13:23:06Z,Satellite,Cyber,Open
23.02383,72.5881,Fraud,4,2026-03-13T06:17:53Z,Maninagar,Manual,Under Investigation
22.99408,72.5967,Vandalism,3,2025-03-07T13:46:16Z,Satellite,Patrol,Under Investigation
22.9656,72.66871,Theft,2,2025-10-20T13:15:56Z,Bapunagar,Cyber,Open
23.02528,72.53382,Cyber,5,2025-09-11T19:47:02Z,Ghatlodia,Patrol,Under Investigation
23.09845,72.58266,Vandalism,2,2026-05-11T02:26:37Z,SG Highway,Manual,Under Investigation
22.94139,72.65571,Assault,3,2025-11-21T11:54:03Z,Satellite,Patrol,Under Investigation
22.94906,72.66386,Vandalism,3,2026-05-20T17:10:49Z,Vastrapur,Manual,Open
23.0847,72.68017,Theft,3,2026-01-13T19:51:21Z,SG Highway,Cyber,Open
22.93253,72.63844,Theft,1,2025-04-12T11:11:15Z,SG Highway,Patrol,Closed
23.02083,72.53063,Theft,2,2026-05-30T22:37:45Z,Maninagar,FIR,Closed
23.04879,72.65911,Fraud,4,2025-04-09T03:07:22Z,Ghatlodia,Manual,Under Investigation
23.02998,72.65131,Theft,1,2026-01-27T08:16:20Z,Navrangpura,Patrol,Open
23.07765,72.55644,Fraud,2,2026-03-24T16:52:20Z,Paldi,FIR,Under Investigation
23.04274,72.61311,Cyber,4,2026-04-06T18:34:21Z,Navrangpura,Patrol,Open
23.05147,72.63682,Fraud,4,2026-01-28T16:11:47Z,Satellite,Cyber,Under Investigation
23.04255,72.57478,Theft,3,2025-10-11T00:03:55Z,Ghatlodia,FIR,Closed
23.04309,72.59265,Fraud,3,2025-09-18T13:52:02Z,Vastrapur,Patrol,Closed
22.95783,72.58997,Assault,4,2025-09-27T01:23:41Z,Maninagar,Cyber,Open
23.03442,72.66318,Assault,4,2025-05-14T21:50:37Z,Navrangpura,Patrol,Open
23.09446,72.66873,Theft,2,2025-04-13T05:26:00Z,Paldi,Manual,Closed
22.90273,72.65684,Vandalism,2,2025-09-13T06:06:25Z,Paldi,Patrol,Closed
22.93032,72.55768,Vandalism,1,2025-12-05T12:24:42Z,Vastrapur,Patrol,Closed
22.95986,72.50758,Theft,2,2026-04-07T17:26:58Z,Bapunagar,Patrol,Open
22.96238,72.68956,Cyber,3,2026-02-05T02:32:29Z,Paldi,Patrol,Open
23.07134,72.56741,Cyber,4,2025-02-25T02:33:41Z,Satellite,FIR,Open
22.91642,72.60356,Cyber,3,2025-12-15T08:55:05Z,SG Highway,Manual,Closed
23.06406,72.57249,Assault,5,2025-11-26T01:39:37Z,Bapunagar,FIR,Closed
23.03395,72.60337,Cyber,5,2026-03-06T17:08:00Z,SG Highway,Patrol,Open
23.02524,72.50708,Fraud,2,2025-11-16T14:33:03Z,Paldi,FIR,Closed
23.00699,72.67408,Vandalism,1,2026-02-13T00:24:02Z,Vastrapur,FIR,Under Investigation
23.0433,72.50656,Theft,2,2026-01-22T21:29:31Z,Navrangpura,FIR,Under Investigation
23.08772,72.66298,Cyber,5,2025-11-23T19:24:17Z,Ghatlodia,Manual,Under Investigation
22.97044,72.54695,Fraud,4,2026-05-18T19:33:56Z,Satellite,Patrol,Under Investigation
23.08788,72.52322,Assault,5,2025-06-10T18:12:25Z,Ghatlodia,Manual,Closed
23.00324,72.5333,Assault,4,2025-01-03T08:17:31Z,Vastrapur,FIR,Open
23.03963,72.60861,Assault,3,2026-05-10T01:50:48Z,Ghatlodia,Patrol,Closed
23.07515,72.63701,Cyber,5,2025-12-04T05:51:12Z,Bapunagar,FIR,Under Investigation
23.06852,72.65594,Cyber,4,2025-05-19T22:48:20Z,Bapunagar,Patrol,Open
23.01627,72.54693,Vandalism,1,2025-02-25T10:44:50Z,Ghatlodia,Manual,Under Investigation
22.97405,72.66963,Fraud,4,2025-09-20T06:54:03Z,Navrangpura,Manual,Open
22.95209,72.56022,Fraud,2,2026-01-26T21:01:45Z,Ghatlodia,Manual,Open
23.01164,72.63,Theft,3,2026-04-07T14:07:01Z,Satellite,Patrol,Closed
22.93844,72.51503,Assault,5,2026-02-01T03:22:43Z,Paldi,FIR,Open
22.97346,72.54944,Theft,3,2025-12-29T21:20:49Z,Navrangpura,Patrol,Open
22.92082,72.61906,Vandalism,3,2025-07-07T16:33:20Z,Navrangpura,Patrol,Open
23.02546,72.64585,Cyber,5,2025-04-22T01:49:51Z,SG Highway,Cyber,Under Investigation
23.03233,72.53714,Theft,1,2025-10-26T13:41:33Z,SG Highway,FIR,Open
22.90482,72.59436,Theft,2,2025-06-11T22:52:38Z,Maninagar,Manual,Closed
23.03836,72.66876,Theft,2,2025-05-10T05:44:11Z,Paldi,Cyber,Open
22.98544,72.66602,Vandalism,1,2025-05-06T03:31:22Z,Maninagar,FIR,Open
23.03615,72.54409,Vandalism,1,2025-01-13T04:13:44Z,Ghatlodia,Cyber,Open
22.93545,72.60418,Cyber,5,2025-05-17T09:24:32Z,Ghatlodia,Patrol,Open
22.98509,72.58733,Vandalism,2,2025-05-03T03:03:34Z,Vastrapur,FIR,Open
22.98076,72.69012,Theft,2,2025-04-18T03:26:46Z,Navrangpura,FIR,Closed
23.03394,72.68289,Theft,3,2025-11-01T08:11:18Z,Bapunagar,FIR,Closed
22.93454,72.67841,Fraud,3,2026-01-08T16:02:46Z,SG Highway,Patrol,Under Investigation
22.90258,72.5076,Theft,1,2025-02-09T15:18:28Z,Maninagar,Patrol,Closed
22.90566,72.55955,Assault,4,2026-02-11T23:53:08Z,Bapunagar,Manual,Open
23.05357,72.66382,Cyber,5,2025-01-11T02:53:33Z,Maninagar,Manual,Open
22.90778,72.58521,Cyber,4,2025-08-12T10:23:14Z,Navrangpura,Cyber,Under Investigation
22.97766,72.59068,Assault,4,2025-09-21T15:08:45Z,Paldi,Manual,Under Investigation
23.08909,72.69314,Fraud,3,2026-05-05T06:18:33Z,Bapunagar,Patrol,Under Investigation
23.08211,72.53061,Fraud,3,2025-02-19T10:18:44Z,Ghatlodia,Patrol,Under Investigation
22.95107,72.63552,Fraud,3,2026-01-12T18:24:44Z,Maninagar,Patrol,Open
23.03837,72.62963,Cyber,5,2025-01-31T19:14:53Z,SG Highway,Cyber,Under Investigation
23.09613,72.67588,Cyber,3,2025-09-08T14:06:39Z,Satellite,Cyber,Open
23.02721,72.64568,Cyber,3,2025-12-25T23:55:42Z,Bapunagar,Cyber,Closed
23.06235,72.54549,Fraud,2,2025-10-24T21:23:26Z,Satellite,Manual,Under Investigation
23.00208,72.57558,Vandalism,2,2025-07-31T04:41:48Z,Satellite,Cyber,Closed
22.99836,72.59125,Vandalism,2,2026-02-21T19:31:16Z,Navrangpura,FIR,Closed
23.00652,72.6927,Assault,3,2025-05-18T00:51:30Z,Satellite,Manual,Open
23.00454,72.57067,Theft,3,2026-03-22T05:07:40Z,SG Highway,Patrol,Under Investigation
23.09625,72.62344,Cyber,5,2025-05-02T19:07:56Z,Bapunagar,Manual,Closed
23.03947,72.50754,Assault,3,2025-05-17T16:10:34Z,Ghatlodia,Patrol,Closed
23.01575,72.64933,Vandalism,2,2025-03-05T03:26:37Z,Bapunagar,Manual,Closed
23.0798,72.53437,Fraud,4,2025-08-13T17:51:29Z,Bapunagar,Manual,Under Investigation
23.03642,72.63245,Fraud,3,2026-02-27T06:26:14Z,Ghatlodia,Cyber,Closed
23.03746,72.59085,Fraud,4,2025-05-02T08:46:38Z,Maninagar,FIR,Closed
23.04525,72.64853,Vandalism,1,2025-10-24T02:34:32Z,SG Highway,FIR,Closed
22.90982,72.53956,Cyber,3,2026-05-12T04:02:49Z,Bapunagar,Patrol,Closed
22.93436,72.53171,Fraud,2,2025-09-15T14:52:56Z,SG Highway,Cyber,Under Investigation
23.07678,72.65344,Fraud,3,2025-10-09T01:17:18Z,Bapunagar,Patrol,Open
22.91594,72.50048,Assault,5,2025-05-24T23:52:03Z,Satellite,FIR,Open
23.07212,72.6781,Vandalism,1,2025-10-27T04:19:06Z,Maninagar,FIR,Closed
23.05743,72.67738,Vandalism,1,2025-07-30T21:02:04Z,Maninagar,Manual,Open
23.07856,72.57363,Cyber,3,2025-11-14T09:55:38Z,Maninagar,Cyber,Open
22.98584,72.51545,Theft,1,2025-09-25T08:45:25Z,Bapunagar,Manual,Open
23.00182,72.59038,Assault,4,2025-09-27T22:58:21Z,SG Highway,Cyber,Under Investigation
23.07867,72.51831,Assault,5,2025-10-14T02:49:02Z,SG Highway,Patrol,Closed
23.05479,72.59878,Fraud,3,2025-05-10T12:51:46Z,Navrangpura,Manual,Open
23.08066,72.65383,Assault,5,2026-04-19T23:37:19Z,Vastrapur,Cyber,Open
23.07529,72.56541,Cyber,4,2025-09-28T21:53:47Z,SG Highway,Cyber,Open
22.92422,72.59422,Cyber,4,2025-09-02T06:18:19Z,Navrangpura,FIR,Under Investigation
22.96224,72.59928,Fraud,4,2025-07-13T12:29:25Z,Navrangpura,Manual,Under Investigation
22.93759,72.56364,Cyber,3,2025-03-28T07:54:10Z,Bapunagar,Manual,Under Investigation
22.92307,72.63325,Cyber,3,2025-08-29T03:13:55Z,SG Highway,Cyber,Open
22.97119,72.68107,Vandalism,3,2025-11-02T13:48:25Z,Vastrapur,Manual,Closed
23.07994,72.57099,Cyber,3,2025-08-25T11:06:24Z,Navrangpura,Cyber,Closed
22.94593,72.53462,Theft,2,2025-09-13T12:08:21Z,Maninagar,FIR,Open
23.09678,72.69411,Theft,1,2026-05-30T20:23:03Z,SG Highway,Manual,Under Investigation
22.93065,72.68021,Vandalism,2,2025-03-31T02:49:08Z,Paldi,Cyber,Open
22.91845,72.57929,Fraud,4,2025-09-05T16:22:02Z,Bapunagar,Manual,Under Investigation
22.99051,72.54376,Assault,5,2025-06-01T09:05:20Z,Maninagar,Manual,Under Investigation
22.96164,72.65273,Cyber,3,2026-05-17T12:33:14Z,Paldi,Manual,Closed
23.09465,72.68579,Assault,4,2026-01-06T00:00:12Z,Satellite,FIR,Under Investigation
22.94524,72.67547,Vandalism,1,2025-03-02T08:18:05Z,Maninagar,Cyber,Open
22.90333,72.62645,Vandalism,2,2026-04-30T15:02:16Z,Maninagar,Patrol,Open
22.97753,72.52241,Theft,3,2026-03-10T11:03:24Z,Bapunagar,Patrol,Open
22.98025,72.54954,Theft,1,2025-12-15T19:03:17Z,Paldi,FIR,Open
23.0762,72.59873,Vandalism,2,2026-03-25T08:15:17Z,SG Highway,Cyber,Under Investigation
22.95951,72.57334,Assault,3,2026-03-16T06:19:50Z,Maninagar,Cyber,Under Investigation
23.00126,72.61095,Assault,5,2025-12-09T14:19:18Z,Bapunagar,Patrol,Closed
23.0185,72.54401,Vandalism,3,2026-05-21T22:17:30Z,Vastrapur,Patrol,Open
22.94953,72.66905,Vandalism,3,2025-03-27T14:18:11Z,Paldi,Manual,Under Investigation
22.92416,72.56431,Theft,2,2025-03-20T17:43:08Z,Bapunagar,FIR,Under Investigation
23.07324,72.57428,Cyber,5,2025-04-02T10:12:59Z,Paldi,Patrol,Open
23.00533,72.60314,Vandalism,3,2026-04-05T18:36:14Z,Maninagar,FIR,Under Investigation
23.0957,72.57557,Cyber,4,2026-02-05T11:52:12Z,Bapunagar,FIR,Open
23.07653,72.5196,Theft,2,2025-07-28T19:09:17Z,Paldi,FIR,Under Investigation
23.04508,72.52373,Assault,3,2025-06-11T01:19:34Z,Paldi,FIR,Closed
23.03921,72.6619,Assault,5,2025-06-06T18:46:43Z,Vastrapur,FIR,Closed
22.93981,72.55782,Assault,4,2025-08-21T13:48:10Z,Satellite,Patrol,Under Investigation
23.02949,72.69951,Fraud,3,2025-01-20T09:27:08Z,Navrangpura,Patrol,Open
23.00655,72.53241,Cyber,3,2025-02-21T09:17:44Z,Bapunagar,Patrol,Closed
22.90586,72.51845,Vandalism,2,2026-01-19T15:14:46Z,Satellite,FIR,Closed
23.09215,72.58106,Assault,3,2025-01-02T16:56:51Z,Bapunagar,Manual,Closed
22.92172,72.50092,Cyber,3,2026-05-13T23:05:25Z,Bapunagar,Manual,Open
23.0281,72.58038,Theft,1,2025-03-24T21:32:17Z,Maninagar,Cyber,Under Investigation
23.02877,72.68082,Cyber,5,2026-03-27T12:15:51Z,Satellite,FIR,Open
22.95392,72.64648,Vandalism,1,2026-05-05T16:03:07Z,Paldi,Manual,Under Investigation
22.98451,72.54414,Fraud,4,2025-05-20T01:08:11Z,Paldi,Cyber,Closed
22.93605,72.68603,Vandalism,3,2025-09-26T05:22:17Z,Bapunagar,Manual,Closed
22.95577,72.67899,Vandalism,3,2025-10-24T19:53:45Z,Paldi,Manual,Closed
23.03298,72.67496,Assault,5,2025-07-22T00:56:53Z,Ghatlodia,Cyber,Closed
22.94632,72.64076,Fraud,4,2025-08-17T09:53:39Z,Paldi,FIR,Open
22.92883,72.69009,Assault,3,2026-04-12T14:28:02Z,Satellite,FIR,Under Investigation
23.08752,72.62555,Cyber,3,2025-10-23T16:35:27Z,Ghatlodia,Manual,Closed
22.97664,72.64892,Vandalism,3,2025-12-16T22:32:18Z,SG Highway,Cyber,Closed
23.09387,72.5244,Theft,1,2025-02-22T04:57:29Z,Navrangpura,Manual,Under Investigation
22.98999,72.59211,Fraud,2,2025-05-17T23:08:20Z,Maninagar,FIR,Under Investigation
23.09612,72.62225,Fraud,4,2025-12-21T06:01:28Z,Paldi,Patrol,Under Investigation
23.01886,72.67522,Fraud,3,2025-04-04T17:21:21Z,Maninagar,Manual,Open
22.94562,72.52646,Cyber,4,2026-03-10T02:15:49Z,Ghatlodia,Patrol,Closed
22.91044,72.66701,Fraud,2,2025-11-17T08:38:44Z,Bapunagar,Manual,Open
23.05235,72.53987,Theft,1,2025-10-30T13:52:49Z,Vastrapur,FIR,Open
22.95914,72.51373,Assault,4,2025-08-07T14:30:19Z,Maninagar,FIR,Closed
23.00138,72.53894,Cyber,3,2025-08-01T18:28:58Z,Maninagar,Manual,Open
23.08135,72.63462,Vandalism,3,2025-01-11T03:00:14Z,Ghatlodia,FIR,Closed
22.91069,72.66504,Theft,1,2025-10-25T06:47:15Z,Bapunagar,Cyber,Closed
23.05686,72.67248,Theft,1,2025-07-08T15:56:00Z,Satellite,Manual,Under Investigation
22.97172,72.62432,Fraud,4,2026-01-02T17:23:15Z,Paldi,FIR,Open
22.95026,72.62644,Cyber,4,2026-05-25T14:53:16Z,Bapunagar,FIR,Under Investigation
23.06258,72.6387,Cyber,4,2025-06-04T21:01:41Z,Paldi,Manual,Closed
23.03596,72.59552,Vandalism,3,2025-05-24T23:48:16Z,Paldi,Patrol,Closed
23.09748,72.51445,Assault,3,2025-02-20T20:01:55Z,SG Highway,Cyber,Open
22.9016,72.63127,Vandalism,2,2025-09-06T05:07:02Z,SG Highway,Manual,Closed
22.93934,72.55462,Assault,4,2025-02-08T16:03:18Z,Bapunagar,Patrol,Open
22.9727,72.52312,Vandalism,1,2025-10-25T18:31:33Z,Paldi,Manual,Under Investigation
22.95481,72.51222,Cyber,3,2025-07-19T21:37:27Z,SG Highway,Patrol,Closed
22.99181,72.58969,Theft,3,2025-03-03T11:18:38Z,Paldi,Manual,Open
22.91788,72.50614,Theft,3,2026-03-22T07:08:10Z,Vastrapur,Patrol,Closed
22.92149,72.6457,Cyber,4,2025-06-27T04:19:43Z,Paldi,Manual,Open
22.98577,72.62078,Assault,3,2025-09-17T14:59:41Z,Satellite,Patrol,Open
22.97656,72.51298,Vandalism,1,2025-01-03T18:18:16Z,Paldi,FIR,Open
22.93069,72.62725,Theft,1,2025-05-03T10:25:21Z,Maninagar,Patrol,Open
22.95098,72.66742,Vandalism,2,2026-04-05T00:38:44Z,Paldi,Manual,Closed
23.02591,72.53615,Assault,5,2026-04-14T20:13:27Z,Ghatlodia,Cyber,Under Investigation
23.01111,72.55893,Cyber,4,2026-05-07T01:36:37Z,Vastrapur,Cyber,Under Investigation
22.9973,72.68422,Assault,4,2025-04-02T22:08:52Z,Satellite,Cyber,Closed
22.92895,72.53322,Fraud,2,2025-06-29T13:17:34Z,Bapunagar,FIR,Open
22.99941,72.68675,Vandalism,2,2025-08-31T23:02:10Z,Satellite,Cyber,Open
23.00422,72.68494,Vandalism,2,2026-01-04T19:09:20Z,Bapunagar,Patrol,Closed
23.02781,72.67372,Vandalism,2,2026-05-13T03:26:13Z,Maninagar,Cyber,Under Investigation
23.00716,72.57167,Vandalism,2,2025-05-05T00:08:31Z,Maninagar,Manual,Under Investigation
23.07122,72.65169,Theft,2,2025-12-31T11:09:35Z,Vastrapur,Patrol,Closed
23.04423,72.60178,Vandalism,2,2026-03-31T07:46:41Z,Paldi,Manual,Closed
22.99727,72.5348,Fraud,4,2025-06-15T06:21:17Z,Vastrapur,Manual,Under Investigation
22.95291,72.58801,Cyber,3,2026-03-14T04:11:39Z,Paldi,Manual,Closed
22.93501,72.65354,Theft,2,2025-01-23T11:42:53Z,SG Highway,Cyber,Open
22.93694,72.58733,Fraud,3,2026-01-02T21:45:40Z,SG Highway,Manual,Open
23.09116,72.61374,Cyber,4,2025-04-03T23:21:05Z,Maninagar,Cyber,Under Investigation
23.09689,72.54261,Theft,1,2026-03-22T10:26:02Z,Bapunagar,FIR,Open
22.95285,72.52813,Cyber,4,2026-05-05T22:55:23Z,Vastrapur,Manual,Open
23.01654,72.6435,Fraud,2,2025-09-09T04:08:32Z,Vastrapur,FIR,Closed
22.99251,72.64905,Cyber,5,2025-03-03T18:52:37Z,Paldi,FIR,Under Investigation
23.07203,72.699,Vandalism,2,2025-01-13T04:43:37Z,Vastrapur,FIR,Closed
22.94039,72.56343,Fraud,2,2025-11-17T14:56:33Z,Navrangpura,Patrol,Open
22.91938,72.657,Cyber,5,2025-07-12T02:40:42Z,Ghatlodia,Manual,Closed
22.94357,72.54557,Theft,2,2025-11-11T23:04:06Z,Paldi,Patrol,Closed
22.96946,72.60619,Cyber,5,2025-05-08T05:19:08Z,Bapunagar,Manual,Under Investigation
23.05977,72.66942,Assault,3,2026-06-01T03:13:35Z,Satellite,Patrol,Open
22.98683,72.54877,Assault,5,2025-03-01T22:45:01Z,Navrangpura,Cyber,Closed
22.98686,72.66356,Vandalism,3,2025-09-25T11:39:46Z,Navrangpura,Manual,Under Investigation
22.9462,72.63751,Assault,4,2026-04-17T04:05:45Z,SG Highway,Patrol,Open
23.09315,72.51318,Fraud,2,2025-05-10T07:22:10Z,Vastrapur,Cyber,Under Investigation
23.06326,72.60561,Cyber,4,2025-01-20T21:51:16Z,Paldi,Manual,Under Investigation
23.06461,72.58697,Cyber,4,2025-08-29T10:04:13Z,Satellite,Manual,Open
22.90488,72.66248,Theft,3,2025-07-01T14:18:55Z,Satellite,Patrol,Closed
22.91948,72.68952,Assault,4,2025-04-02T06:32:03Z,Satellite,Manual,Under Investigation
23.05042,72.59058,Vandalism,1,2025-07-22T01:03:57Z,Vastrapur,FIR,Closed
23.03351,72.61512,Theft,1,2026-04-11T18:11:43Z,Ghatlodia,Cyber,Under Investigation
23.0232,72.60325,Fraud,3,2025-10-03T11:49:09Z,Ghatlodia,Manual,Open
23.00137,72.63948,Fraud,2,2025-09-09T03:47:00Z,Navrangpura,FIR,Under Investigation
22.95415,72.55882,Theft,1,2025-12-01T02:38:36Z,Satellite,Cyber,Open
23.04353,72.53714,Vandalism,1,2025-07-04T01:38:01Z,Paldi,Manual,Open
22.9062,72.63994,Fraud,4,2025-09-01T09:24:54Z,Navrangpura,Manual,Open
22.91649,72.66293,Assault,3,2026-02-11T05:17:13Z,Vastrapur,Cyber,Closed
23.0849,72.57432,Vandalism,1,2025-11-06T11:51:51Z,Bapunagar,Cyber,Closed
23.03273,72.59524,Vandalism,3,2025-08-29T10:24:51Z,Bapunagar,Cyber,Under Investigation
23.01098,72.6674,Assault,4,2025-08-31T07:42:36Z,Satellite,Manual,Closed
22.96209,72.51504,Cyber,5,2025-11-24T13:18:19Z,Navrangpura,Cyber,Open
23.09613,72.69557,Fraud,2,2026-02-08T21:43:14Z,Bapunagar,FIR,Under Investigation
23.05964,72.60092,Vandalism,1,2026-04-09T08:13:31Z,SG Highway,Cyber,Closed
22.92254,72.61153,Assault,3,2025-10-13T20:28:54Z,Paldi,FIR,Closed
23.07896,72.56269,Cyber,3,2026-05-26T02:41:17Z,SG Highway,Cyber,Closed
22.92575,72.63209,Fraud,3,2025-01-20T10:47:32Z,Satellite,Cyber,Under Investigation
22.91937,72.56612,Assault,5,2026-04-22T01:49:58Z,Ghatlodia,Manual,Open
22.93749,72.63595,Cyber,3,2025-01-07T07:59:00Z,Paldi,Patrol,Open
22.91141,72.61793,Assault,3,2026-04-05T22:42:02Z,Vastrapur,Cyber,Open
23.08996,72.60815,Assault,5,2025-10-29T17:21:31Z,Bapunagar,Patrol,Closed
22.97679,72.50719,Fraud,2,2025-04-05T23:05:27Z,SG Highway,Manual,Closed
22.92689,72.52197,Cyber,4,2025-11-07T04:31:49Z,Paldi,Cyber,Closed
23.0123,72.68992,Assault,4,2025-11-20T05:42:49Z,Maninagar,Manual,Open
22.92785,72.61634,Cyber,4,2025-01-30T15:13:55Z,Maninagar,FIR,Closed
22.93065,72.51555,Assault,3,2026-01-16T22:13:10Z,Maninagar,FIR,Open
22.98566,72.69966,Assault,4,2025-12-23T16:59:30Z,Paldi,Patrol,Open
22.9615,72.60638,Fraud,3,2025-03-13T06:05:38Z,SG Highway,Patrol,Closed
23.08483,72.60106,Fraud,3,2025-06-28T20:12:10Z,Navrangpura,Cyber,Open
23.03597,72.64913,Fraud,4,2025-07-14T18:31:18Z,Vastrapur,Cyber,Open
23.02982,72.68629,Assault,4,2025-05-08T22:08:28Z,Paldi,Cyber,Open
23.04511,72.63282,Fraud,3,2025-05-11T04:51:23Z,Bapunagar,Manual,Under Investigation
23.08653,72.56565,Vandalism,2,2026-05-31T22:22:12Z,Vastrapur,Cyber,Under Investigation
23.07819,72.68389,Cyber,4,2025-04-23T15:02:33Z,Satellite,Manual,Closed
23.03915,72.64099,Fraud,4,2025-10-25T21:57:13Z,Bapunagar,Cyber,Open
23.0397,72.59507,Theft,2,2026-03-23T13:30:46Z,Paldi,Cyber,Under Investigation
22.92937,72.62821,Vandalism,1,2026-02-10T03:37:00Z,Bapunagar,Patrol,Open
23.05188,72.57469,Vandalism,2,2026-05-09T09:19:23Z,Navrangpura,FIR,Closed
22.95838,72.5964,Vandalism,3,2026-02-19T08:14:40Z,Bapunagar,Manual,Under Investigation
23.0927,72.54694,Vandalism,3,2025-08-22T08:06:46Z,Ghatlodia,FIR,Open
22.99531,72.68664,Vandalism,1,2026-03-21T20:17:45Z,Ghatlodia,Patrol,Closed
22.92118,72.6996,Theft,2,2025-03-14T22:30:19Z,Bapunagar,FIR,Closed
22.94831,72.53269,Cyber,4,2026-02-01T03:24:04Z,Navrangpura,Cyber,Closed
23.09965,72.61278,Assault,5,2025-10-20T05:07:17Z,Maninagar,Cyber,Closed
23.07429,72.58806,Fraud,4,2025-11-01T20:22:05Z,Vastrapur,Cyber,Closed
22.99774,72.53261,Fraud,3,2025-06-30T21:53:58Z,Maninagar,Manual,Under Investigation
22.91928,72.59427,Cyber,4,2025-08-02T12:38:19Z,Satellite,Patrol,Open
23.01899,72.63099,Fraud,2,2025-02-07T08:45:51Z,Navrangpura,FIR,Closed
22.99203,72.64892,Fraud,2,2025-09-17T04:13:43Z,Satellite,Cyber,Under Investigation
22.9563,72.6619,Fraud,2,2025-07-17T20:22:16Z,Ghatlodia,Manual,Open
22.99124,72.57035,Cyber,3,2025-02-25T02:33:01Z,Maninagar,Patrol,Open
22.94086,72.63595,Assault,5,2025-04-03T07:54:06Z,Satellite,Patrol,Closed
23.05134,72.65119,Vandalism,2,2025-05-07T16:28:05Z,Maninagar,Cyber,Under Investigation
23.0708,72.68626,Vandalism,1,2025-03-15T05:29:35Z,Navrangpura,FIR,Under Investigation
23.00755,72.5686,Fraud,4,2025-10-27T04:33:23Z,Satellite,FIR,Closed
22.90336,72.54786,Assault,5,2026-01-03T05:07:10Z,Navrangpura,Manual,Under Investigation
22.90828,72.67316,Fraud,2,2025-08-08T01:58:52Z,Navrangpura,Manual,Open
22.93353,72.53937,Theft,2,2025-10-07T12:07:20Z,SG Highway,Patrol,Under Investigation
22.92409,72.54655,Vandalism,3,2026-04-03T07:40:58Z,Maninagar,Patrol,Closed
22.92248,72.62742,Theft,2,2025-03-17T07:54:14Z,Vastrapur,Manual,Closed
23.05713,72.6032,Assault,3,2025-09-06T08:13:07Z,SG Highway,FIR,Closed
23.02123,72.52539,Vandalism,2,2026-05-11T07:34:40Z,Paldi,Manual,Closed
22.99991,72.58334,Cyber,4,2026-04-01T01:04:39Z,Vastrapur,Manual,Under Investigation
23.00347,72.55562,Assault,4,2025-06-10T13:59:21Z,Satellite,Patrol,Under Investigation
23.05885,72.52956,Vandalism,1,2025-09-24T23:08:20Z,Paldi,FIR,Open
23.05761,72.69208,Theft,3,2026-05-25T00:51:36Z,Navrangpura,Cyber,Closed
22.98271,72.66799,Fraud,3,2025-10-22T16:52:39Z,Maninagar,Cyber,Under Investigation
23.01281,72.50209,Fraud,2,2025-07-30T14:29:36Z,Paldi,Patrol,Closed
22.96145,72.67478,Cyber,3,2025-05-06T22:36:18Z,Maninagar,Patrol,Under Investigation
22.97476,72.5486,Fraud,3,2026-04-30T11:39:13Z,Ghatlodia,Cyber,Under Investigation
22.93201,72.66733,Cyber,5,2025-09-09T20:06:39Z,Navrangpura,Manual,Under Investigation
23.02886,72.64985,Vandalism,1,2026-05-17T02:45:15Z,Satellite,Manual,Closed
23.03714,72.61253,Assault,4,2026-01-21T13:55:40Z,Navrangpura,Cyber,Closed
22.99129,72.61991,Theft,3,2025-07-08T14:26:50Z,Navrangpura,Cyber,Under Investigation
23.05977,72.50979,Theft,3,2025-10-27T08:02:51Z,Vastrapur,Manual,Under Investigation
22.98284,72.54645,Theft,1,2025-10-26T05:21:24Z,Satellite,FIR,Closed
23.03299,72.59567,Theft,1,2025-05-25T18:04:57Z,Navrangpura,Manual,Closed
23.02026,72.52986,Assault,3,2025-12-19T22:28:00Z,Paldi,Cyber,Open
22.9769,72.67734,Cyber,5,2026-05-25T18:50:20Z,Ghatlodia,FIR,Under Investigation
22.93372,72.53174,Assault,3,2025-09-08T10:36:07Z,Satellite,FIR,Under Investigation
23.01725,72.56076,Theft,2,2026-03-27T22:09:05Z,Maninagar,FIR,Open
22.94033,72.61696,Cyber,3,2025-06-26T16:00:27Z,Ghatlodia,Cyber,Under Investigation
23.06995,72.6477,Fraud,4,2026-04-28T02:03:16Z,Paldi,Patrol,Under Investigation
23.06913,72.648,Vandalism,2,2025-01-12T23:33:13Z,Maninagar,FIR,Open
22.94814,72.50312,Fraud,2,2026-02-04T16:20:08Z,Satellite,Patrol,Open
23.08373,72.67724,Vandalism,3,2025-05-18T15:42:26Z,Satellite,Manual,Closed
23.05523,72.66496,Theft,2,2025-12-04T20:32:57Z,Satellite,Cyber,Open
22.96089,72.50585,Theft,1,2025-11-30T19:08:13Z,Ghatlodia,Patrol,Under Investigation
